District,Route,County,Postmile,Description,Back_Peak_Hour,Back_Peak_Month,Back_AADT,Ahead_Peak_Hour,Ahead_Peak_Month,Ahead_AADT
3,32,BUT,10.735R,"CHICO, APPROXIMATELY 1/2 MILE E OF FIR ST",810,8400,8300,1800,20200,18900
3,32,BUT,R8.905L,"CHICO, ON EIGHTH STREET AT WALNUT STREET",1800,19100,17400,1150,13500,12900
3,32,BUT,R9.038L,"CHICO, ON EIGHTH STREET AT ORANGE STREET",1150,13500,12900,1350,14800,14400
3,32,BUT,R9.171L,"CHICO, ON EIGHTH STREET AT IVY STREET",1350,14800,14400,1300,14300,13900
3,32,BUT,R9.504L,"CHICO, ON EIGHTH STREET AT BROADWAY",1300,14300,13900,1400,16700,14900
3,32,BUT,R9.571L,"CHICO, ON 8TH ST AT MAIN ST",1400,16700,14900,1400,19000,16900
3,32,BUT,9.4L,"CHICO, ON EIGHTH STREET AT PINE STREET",1400,19000,16900,1700,21600,18900
3,32,BUT,9.46L,"CHICO, ON EIGHTH STREET AT CYPRESS STREET",1700,21600,18900,1650,17600,16800
3,32,BUT,10.187L,"CHICO, ON EIGHTH STREET AT JCT RTE 99",1650,17600,16800,1150,11700,11100
3,32,BUT,10.28L,"CHICO, ON EIGHTH STREET AT FIR STREET",1150,11700,11100,790,9800,9300
3,32,BUT,10.735,"CHICO, APPROXIMATELY 1/2 MILE E OF FIR ST",790,9800,9300,1800,20200,18900
3,32,BUT,11.01,"CHICO, FOREST AVENUE",1800,20200,18900,1150,14800,13400
3,32,BUT,11.27,"CHICO, EL MONTE AVENUE",1150,14800,13400,1200,15500,13600
3,32,BUT,11.704,BRUCE ROAD,1200,15500,13600,890,10300,8400
3,32,BUT,15.211,"CHICO, HUMBOLT ROAD",890,10300,8400,350,3900,3250
3,32,BUT,R23.866,"FOREST RANCH, NOPEL AVENUE",340,3050,2500,360,2700,1700
3,32,BUT,R36.926,"LOMO, HUMBOLT ROAD",360,2700,1700,120,1200,940
3,32,BUT,37.749,BUTTE/TEHAMA COUNTY LINE,140,1600,1050,0,0,0
2,32,TEH,0,BUTTE/TEHAMA COUNTY LINE,0,0,0,140,1700,1050
2,32,TEH,R24.876,JCT. RTE. 36,130,1750,1050,0,0,0
7,33,VEN,0,"VENTURA, JCT. RTE. 101",0,0,0,3700,43000,41000
7,33,VEN,1.565,"VENTURA, STANLEY AVENUE",3700,43000,41000,2700,31000,29500
7,33,VEN,2.648,SHELL ROAD,2700,31000,29500,2450,27500,26500
7,33,VEN,R4.487,CANADA LARGA ROAD,2450,27500,26500,2350,26500,25500
7,33,VEN,R5.635,CASITAS VISTA ROAD,2350,26500,25500,2150,24800,23900
7,33,VEN,8.001,CREEK ROAD,2100,23800,23400,2050,22400,21200
7,33,VEN,9.04,SANTA ANA BOULEVARD,2050,22400,21200,1900,21400,20200
7,33,VEN,10.65,WOODLAND ROAD,1900,21400,20200,1950,22400,21200
7,33,VEN,11.21,JCT. RTE. 150,1900,22400,21500,1200,12100,11200
7,33,VEN,11.961,EL ROBLAR DRIVE,1300,10000,9500,550,3950,3750
7,33,VEN,12.8,FAIRVIEW ROAD/LA LUNA AVENUE,400,2900,2550,270,2000,1650
7,33,VEN,13.35,LOS PADRES NATIONAL FOREST BOUNDARY,250,1700,1450,250,1700,1450
7,33,VEN,15.441,MATILIJA HOT SPRINGS ROAD,250,1500,1250,120,750,600
7,33,VEN,17.631,WHEELER HOT SPRINGS,120,750,600,120,780,620
7,33,VEN,25.791,ROSE VALLEY ROAD,100,610,490,80,530,420
7,33,VEN,30.219,SESPE GORGE MAINTENANCE STATION,80,480,380,80,480,380
7,33,VEN,48.5,LOCKWOOD VALLEY ROAD,60,380,300,60,380,300
7,33,VEN,57.508,VENTURA/SANTA BARBARA COUNTY LINE,60,400,320,0,0,0
5,33,SB,0,VENTURA/SANTA BARBARA COUNTY LINE,0,0,0,70,400,360
5,33,SB,8.184,SANTA BARBARA/SAN LUIS OBISPO COUNTY LINE,100,800,730,0,0,0
5,33,SLO,0,SANTA BARBARA/SAN LUIS OBISPO COUNTY LINE,0,0,0,80,880,730
5,33,SLO,2.802,JCT. RTE. 166 WEST,100,1400,1200,350,4500,4300
5,33,SLO,4.951,SAN LUIS OBISPO/KERN COUNTY LINE,450,5300,5150,0,0,0
6,33,KER,0,SAN LUIS OBISPO/KERN COUNTY LINE,0,0,0,230,3300,2900
6,33,KER,R11.555,"MARICOPA, JCT. RTE. 166 EAST",380,4400,3750,330,4650,4100
6,33,KER,12.91,COUNTY ROAD P263,330,4500,4100,400,5600,5100
6,33,KER,17.889,"TAFT, JCT. RTE. 119 EAST",580,6400,5800,250,2750,2500
6,33,KER,18.33,"TAFT, FIRST STREET",540,5900,5400,880,9400,8800
6,33,KER,18.79,"TAFT, SIXTH STREET",930,9900,9300,1150,13100,11700
6,33,KER,19.129,LINCOLN/10TH STREETS,1200,13100,11700,740,8700,7400
6,33,KER,23.41,MIDWAY ROAD,420,5000,4200,530,4600,4400
6,33,KER,33.454,JCT. RTE. 58 WEST,530,4600,4400,430,3950,3600
6,33,KER,34.285,JCT. RTE. 58 EAST,430,3950,3600,200,2000,1800
6,33,KER,41.08,LOKERN ROAD (COUNTY ROAD P208),210,2100,1900,580,5300,4800
6,33,KER,44.085,LOST HILLS ROAD (COUNTY ROAD P213),550,5100,4600,400,3950,3600
6,33,KER,72.72,DEVILS DEN ROAD (BARKER ROAD),170,1850,1700,180,2000,1800
6,33,KER,73.743,KERN/KINGS COUNTY LINE,180,2000,1800,0,0,0
6,33,KIN,0,KERN/KINGS COUNTY LINE,0,0,0,180,2000,1800
6,33,KIN,7.8,"REEF CITY, JCT. RTE. 41",150,2000,1800,240,2900,2600
6,33,KIN,16.4,"SOUTH END, AVENAL",380,3950,3750,220,2650,2200
6,33,KIN,16.44,"AVENAL, 7TH AVENUE",480,5000,4750,300,3600,2950
6,33,KIN,17.14,JCT. RTE. 269,290,3450,2850,340,4050,3350
6,33,KIN,18.994,KINGS/FRESNO COUNTY LINE,250,3050,2500,0,0,0
6,33,FRE,0,KINGS/FRESNO COUNTY LINE,0,0,0,250,3050,2500
6,33,FRE,8.02,ALPINE/LOST HILLS ROADS,250,3050,2500,220,2600,2150
6,33,FRE,14.75,MERCED AVENUE,750,8900,8000,1250,17300,11700
6,33,FRE,15.37,"COALINGA, FIFTH STREET",1400,20100,13600,500,7100,4800
6,33,FRE,15.707,"COALINGA, JCT. RTE. 198 WEST",520,7300,4950,860,13300,9000
6,33,FRE,16.78,"COALINGA, PHELPS AVENUE",1050,16300,11000,620,7300,6600
6,33,FRE,R18.588,GALE AVENUE,430,4600,4250,430,4600,4250
6,33,FRE,24.316,JCT. RTE. 198 EAST,400,4300,3950,230,2400,2250
6,33,FRE,R27.019,DERRICK AVENUE,240,2500,2400,210,2450,2100
6,33,FRE,R29,"JCT. RTE. 145 NORTHEAST, SOUTH JCT. RTE. 5",210,2450,2050,300,2500,1850
6,33,FRE,R39.853,NORTH JCT. RTE. 5,300,2500,1850,300,2500,1850
6,33,FRE,53.4,ADAMS AVENUE,380,2450,1750,250,2400,1850
6,33,FRE,59.43,CALIFORNIA AVENUE,250,2400,1850,400,2500,2250
6,33,FRE,61.45,"MENDOTA, BELMONT AVENUE",400,2500,2250,400,5800,5200
6,33,FRE,62.247,"MENDOTA, JCT. RTE. 180 EAST",610,7200,6100,1100,11400,10800
6,33,FRE,R62.506,BASS AVENUE,1100,11400,10800,640,7400,6350
6,33,FRE,69.92,"FIREBAUGH, 15TH STREET",1250,13500,12400,1200,12500,11700
6,33,FRE,70.193,"FIREBAUGH, 12TH STREET",1200,13100,12200,930,13400,12500
6,33,FRE,70.557,"FIREBAUGH, 8TH STREET",910,9900,9200,760,8500,8000
6,33,FRE,72.837,DOUGLAS AVENUE,310,3200,3000,270,2700,2500
6,33,FRE,R79.905,BRANNON AVENUE,350,3550,2650,240,2600,2000
10,33,MER,L1.232,FRESNO/MERCED COUNTY LINE,300,3200,2650,0,0,0
10,33,MER,R0,FRESNO/MERCED COUNTY LINE,0,0,0,300,3200,2650
10,33,MER,R1.17,"DOS PALOS, BLOSSOM STREET",710,7500,6000,810,7600,6100
10,33,MER,1.888,CARMELLIA AVENUE,620,6600,5300,520,6600,5300
10,33,MER,R13.238, JCT. RTE 152,520,6600,5300,980,9600,8400
10,33,MER,R15.6,VERA CRUZ DRIVE,1050,10800,9500,830,10600,9400
10,33,MER,R16.258,"CENTINELLA, HENRY MILLER ROAD",950,11100,9400,1200,12700,9800
10,33,MER,R16.643,JCT. RTE. 5,1200,14200,12500,1350,15300,13500
10,33,MER,17.27,MC CABE ROAD,470,5700,5400,450,5600,5200
10,33,MER,27.111,NORTH JCT. RTE. 140 EAST,710,8600,7500,720,9600,7600
10,33,MER,30.302,MERCED/STANISLAUS COUNTY LINE,590,7400,5500,0,0,0
10,33,STA,0,MERCED/STANISLAUS COUNTY LINE,0,0,0,590,7400,5500
10,33,STA,0.68,"NEWMAN, MERCED STREET",780,9600,7300,720,8000,6400
10,33,STA,0.95,"NEWMAN, DRISKELL ROAD/KERN STREET",710,7700,6200,750,8100,6300
10,33,STA,2.06,STUHR ROAD,780,8200,6500,430,5100,3650
10,33,STA,4.82,J.T. CROW RD RT,470,5500,4100,510,5800,4100
10,33,STA,6.838,"CROWS LANDING, CROWS LANDING/FINK ROADS",560,6200,4200,330,3900,3050
10,33,STA,7.04,"CROWS LANDING, 4TH STREET",390,4250,3100,430,4550,3050
10,33,STA,12.571,"PATTERSON, SPERRY ROAD",610,6700,4900,570,6600,5500
10,33,STA,13.1,SALADO AVENUE/EL CIRCULO,810,8800,6900,850,9600,6700
10,33,STA,13.18,LAS PALMAS AVENUE,850,9600,6700,510,5700,4250
10,33,STA,13.26,DEL PUERTO AVENUE/EL CIRCULO,540,6000,4500,650,7200,5400
10,33,STA,14.52,WARD AVENUE,540,6600,5100,560,6200,4900
10,33,STA,16.43,BALDWIN RD-LT,450,4950,3550,420,4500,3250
10,33,STA,19.55,"WESTLEY, GRAYSON/HOWARD ROADS",400,4200,3150,310,3200,2600
10,33,STA,19.92,"WESTLEY, E STREET",270,3000,2500,220,2750,2100
10,33,STA,27.086,STANISLAUS/SAN JOAQUIN COUNTY LINE,150,1750,1300,0,0,0
10,33,SJ,0,STANISLAUS/SAN JOAQUIN COUNTY LINE,0,0,0,150,1750,1300
10,33,SJ,0.818,"VERNALIS, JCT. RTE. 132",140,1950,1250,290,3450,2400
10,33,SJ,3.51,"NEW JERUSALEM, DURHAM FERRY ROAD",290,3450,2400,290,3450,2400
10,33,SJ,4.826,JCT. RTE. 5,250,3050,2350,0,0,0
7,34,VEN,4.295,"OXNARD, JCT. RTE. 1",0,0,0,1450,14100,13400
7,34,VEN,6.27,"OXNARD, RICE AVENUE",1250,10900,10400,1550,12400,11900
7,34,VEN,8.43,"PLEASANT VALLEY ROAD, WEST JUNCTION",1550,12400,11900,1500,11700,11200
7,34,VEN,8.911,WOOD ROAD,1500,11700,11200,1350,10500,10000
7,34,VEN,10.433,"LAS POSAS ROAD, WEST JUNCTION",1350,10500,10000,1100,8400,8000
7,34,VEN,12.463,RIGHT ONTO PLEASANT VALLEY ROAD,1100,8400,8000,2100,12200,11700
7,34,VEN,12.78,"CAMARILLO, PLEASANT VALLEY RD, LEFT  LEWIS RD",1600,12200,11700,1750,13500,12900
7,34,VEN,R13.541,"CAMARILLO, VENTURA BOULEVARD",1750,13500,12900,2650,20300,19400
7,34,VEN,13.603,"CAMARILLO, JCT. RTE. 101",2650,20300,19400,2650,20300,19400
7,34,VEN,13.657,"CAMARILLO, DAILY DRIVE",2650,20300,19400,2900,22500,21500
7,34,VEN,15.87,"CAMARILLO, LAS POSAS ROAD, EAST JUNCTION",1600,12400,11900,810,8500,8100
7,34,VEN,17.663,"SOMIS, JCT. RTE. 118",1150,13900,13600,0,0,0
4,35,SCL,R0.053,JCT. RTE. 17,0,0,0,190,770,750
4,35,SCL,0.23,SANTA CLARA/ SANTA CRUZ COUNTY LINE,190,770,750,0,0,0
5,35,SCR,0.23,SANTA CLARA/ SANTA CRUZ COUNTY LINE,0,0,0,250,850,790
5,35,SCR,2.87,BEAR CREEK ROAD,190,710,610,50,260,200
5,35,SCR,7.68,SANTA CRUZ/ SANTA CLARA COUNTY LINE,40,250,210,0,0,0
4,35,SCL,7.68,SANTA CRUZ/ SANTA CLARA COUNTY LINE,0,0,0,30,200,180
4,35,SCL,7.7,BLACK ROAD,30,200,180,140,840,750
4,35,SCL,14.1,JCT. RTE. 9,310,1150,1100,310,1400,1100
4,35,SCL,17.121,SM/SCL CO LINE,310,1400,1100,0,0,0
4,35,SM,0,SM/SCL CO LINE,0,0,0,310,1150,1100
4,35,SM,3.213,ALPINE ROAD,310,1400,1100,310,1400,1100
4,35,SM,10.518,"WOODSIDE, JCT. RTE. 84",270,2150,1950,160,1400,1250
4,35,SM,16.22,KINGS MOUNTAIN ROAD,170,1450,1300,150,1350,1200
4,35,SM,L21.72,JCT. RTE. 92,280,2450,2200,370,3150,3050
4,35,SM,R23.037,JCT. RTE. 280,370,3150,3050,1750,14700,14200
4,35,SM,24.349,"SAN BRUNO, SAN BRUNO AVENUE",1750,14700,14200,2250,19400,18500
4,35,SM,24.852,"SAN BRUNO, SNEATH AVENUE",2250,19100,18500,2600,22000,21300
4,35,SM,26.234,"PACIFICA, SHARP PARK ROAD",2600,22200,21500,2200,18500,17900
4,35,SM,26.86,"PACIFICA, MANOR DRIVE",2200,18500,17900,2050,17500,16900
4,35,SM,R28.687,"DALY CITY, JCT. RTE. 1",3800,32000,31000,3250,33000,32000
4,35,SM,29.7,"DALY CITY, WESTMOOR AVENUE",3250,33000,32000,2800,28500,27500
4,35,SM,30.27,"DALY CITY, WESTRIDGE AVENUE",2800,28500,27500,2900,29500,28500
4,35,SM,30.834,JOHN DALY BOULEVARD,2900,29500,28500,2550,24700,23000
4,35,SM,31.537,SAN MATEO/SAN FRANCISCO COUNTY LINE,2600,24800,23100,0,0,0
4,35,SF,0,SAN MATEO/SAN FRANCISCO COUNTY LINE,0,0,0,2700,26000,24000
4,35,SF,0.8,"SAN FRANCISCO, JOHN MUIR DRIVE",2700,26000,24000,3100,29500,27500
4,35,SF,1.83,"SAN FRANCISCO, SLOAT BOULEVARD",2700,26000,24000,2700,26000,24000
4,35,SF,2.122,"SAN FRANCISCO, SUNSET BOULEVARD",2650,25500,23800,2750,26500,24700
4,35,SF,3.164,"SAN FRANCISCO, JCT. RTE. 1",2700,26000,24200,0,0,0
1,36,HUM,0,"ALTON, JCT. RTE. 101",0,0,0,600,5100,4200
1,36,HUM,0.298,EAST LIMITS ALTON,600,5100,4200,600,5200,4200
1,36,HUM,2.811,"HYDESVILLE, ROHNERVILLE ROAD",570,5000,3900,560,5200,3900
1,36,HUM,3.27,EAST LIMITS HYDESVILLE,580,5500,4100,530,4600,3900
1,36,HUM,7.54,"CARLOTTA, EAST",260,2300,2000,260,2300,2000
1,36,HUM,R23.709,WEST LIMITS BRIDGEVILLE,360,1900,1400,310,1650,1200
1,36,HUM,R23.916,"BRIDGEVILLE, ALDERPOINT ROAD",310,1650,1200,280,1500,1100
1,36,HUM,43.955,EAST LIMITS COBB,140,1300,1050,130,1300,1000
1,36,HUM,45.681,HUMBOLDT/TRINITY COUNTY LINE,150,1200,1100,0,0,0
2,36,TRI,0,HUMBOLDT/TRINITY COUNTY LINE,0,0,0,150,1200,1100
2,36,TRI,R3.324,LOWER MAD RIV RD 501 RT,140,1100,950,100,750,510
2,36,TRI,18.09,FOREST GLEN MAINTENANCE STATION,90,690,490,90,690,490
2,36,TRI,27.23,JCT. RTE. 3 NORTH,90,750,600,50,420,310
2,36,TRI,R41.139,TRINITY/SHASTA COUNTY LINE,100,420,330,0,0,0
2,36,SHA,0,TRINITY/SHASTA COUNTY LINE,0,0,0,100,420,330
2,36,SHA,8.87,PLATINA ROAD,130,550,440,80,480,390
2,36,SHA,11.928,SHASTA/TEHAMA COUNTY LINE,80,480,390,0,0,0
2,36,TEH,L0,SHASTA/TEHAMA COUNTY LINE,0,0,0,80,480,390
2,36,TEH,23.2,BOWMAN ROAD,70,770,530,90,680,470
2,36,TEH,28.216,CANNON ROAD,90,680,470,70,590,480
2,36,TEH,R33.739,OAK KNOLL DRIVE,170,1450,1300,170,1450,1300
2,36,TEH,R39.3,MC COY ROAD,290,3100,2850,330,3600,3400
2,36,TEH,39.72,BAKER ROAD,330,3600,3400,330,3600,3350
2,36,TEH,L39.734,NORTH MAIN STREET,330,3600,3350,700,7700,7100
2,36,TEH,L40.315,"RED BLUFF, ADOBE ROAD",1100,12100,11300,1000,10000,9800
2,36,TEH,L40.87,"RED BLUFF, CRITTENDEN STREET",1000,10000,9800,960,9100,8700
2,36,TEH,L41.15,"RED BLUFF, WALNUT STREET",960,9100,8700,1250,12100,11622
2,36,TEH,L41.29,"RED BLUFF, OAK STREET",1250,12100,11622,1850,19700,19200
2,36,TEH,41.4,"RED BLUFF, SACRAMENTO RIVER BRIDGE",1850,19700,19200,1850,19700,19200
2,36,TEH,41.67,"RED BLUFF, GILMORE ROAD",1850,19700,19200,2400,22800,19200
2,36,TEH,41.847,"RED BLUFF, JCT. RTE. 5",2400,22800,19200,2850,20400,19100
2,36,TEH,42.79,"RED BLUFF, CHESTNUT AVENUE",2850,20400,19100,1500,16700,15400
2,36,TEH,43.28,HOY ROAD,1500,16700,15400,1050,12500,11000
2,36,TEH,44.004,JCT. RTE. 99 SOUTH,1050,12500,11000,300,2750,1900
2,36,TEH,55.26,MANTON ROAD,170,2400,1500,220,2050,1200
2,36,TEH,58.18,PAYNES CREEK,220,2050,1200,170,1550,950
2,36,TEH,83.142,"MINERAL, JCT. RTE. 172 SOUTHEAST",230,1950,1000,200,1800,900
2,36,TEH,87.681,JCT. RTE. 89 NORTH,170,1400,850,100,1150,700
2,36,TEH,91.253,"MORGAN SPRINGS, JCT. RTE. 172 SOUTHWEST",100,1150,700,110,1350,980
2,36,TEH,99.935,JCT. RTE. 32 SOUTHWEST,110,1350,980,420,2500,1500
2,36,TEH,104.002,TEHAMA/PLUMAS COUNTY LINE,350,2750,1650,0,0,0
2,36,PLU,0,TEHAMA/PLUMAS COUNTY LINE,0,0,0,350,2750,1650
2,36,PLU,6.287,JCT. RTE. 89,350,2750,1650,480,4650,2850
2,36,PLU,8.08,FARRAR DRIVE,480,4700,2900,480,4700,2900
2,36,PLU,8.84,FEATHER RIVER BRIDGE,700,6600,4800,700,6600,4800
2,36,PLU,9.18,"CHESTER, MELISSA AVENUE",610,5500,3700,520,5500,3800
2,36,PLU,R13.93,BIG SPRINGS ROAD,520,5500,3800,240,2500,1850
2,36,PLU,18.421,PLUMAS/LASSEN COUNTY LINE,240,2500,1850,0,0,0
2,36,LAS,0,PLUMAS/LASSEN COUNTY LINE,0,0,0,240,2500,1850
2,36,LAS,0.76,JCT. RTE. 147 SOUTH,240,2500,1850,230,3150,1900
2,36,LAS,3.1,"WESTWOOD, DELLWOOD ST",230,3150,1900,270,2700,1950
2,36,LAS,3.706,"WESTWOOD, COUNTY ROAD A 21",290,2900,2000,270,2750,2200
2,36,LAS,R19.196,JCT. RTE. 44 NORTHWEST,270,2750,2200,500,5000,3650
2,36,LAS,22.06,EAGLE LAKE ROAD,520,4950,3700,520,6100,4600
2,36,LAS,24.46,"SUSANVILLE, COTTAGE STREET",520,6100,4950,700,7100,6000
2,36,LAS,25.05,"SUSANVILLE, PACIFIC STREET",1250,12700,11400,1250,12700,11400
2,36,LAS,25.356,"SUSANVILLE, JCT. RTE. 139 NORTH",1250,12700,11400,1600,18700,14500
2,36,LAS,25.94,RIVERSIDE DRIVE,1600,18700,14500,1650,17600,15900
2,36,LAS,R26.22,"SUSANVILLE, JOHNSTONVILLE ROAD",1650,17600,15900,900,10100,8900
2,36,LAS,R29.394,SOUTH JCT. RTE. 395,900,10100,8900,0,0,0
4,37,MRN,R11.2,"NOVATO, JCT. RTE. 101",0,0,0,3850,43500,40000
4,37,MRN,13.773,ATHERTON AVENUE,3850,42500,40000,3850,42500,40000
4,37,MRN,14.473,PETALUMA CREEK,3550,38500,37000,3550,38500,37000
4,37,MRN,14.617,MARIN/SONOMA COUNTY LINE,3550,38500,37000,0,0,0
4,37,SON,0,MARIN/SONOMA COUNTY LINE,0,0,0,3550,38500,37000
4,37,SON,2.06,LAKEVILLE ROAD,3550,38500,37000,4300,47500,44500
4,37,SON,3.9,JCT. RTE. 121 NORTH,4300,47500,44500,2750,36500,33000
4,37,SON,R6.245,SONOMA/SOLANO COUNTY LINE,2750,36000,33000,0,0,0
4,37,SOL,R0,SONOMA/SOLANO COUNTY LINE,0,0,0,2750,36000,33000
4,37,SOL,R7.213,WALNUT AVENUE,2750,36000,33000,3200,37000,34500
4,37,SOL,R8.01,WILSON AVENUE,3200,37000,34500,3550,41500,38500
4,37,SOL,R9.665,JCT. RTE. 29,3550,41500,38500,5500,72000,69000
4,37,SOL,10.94,"VALLEJO, FAIRGROUNDS DRIVE",5500,72000,69000,7300,96000,92000
4,37,SOL,R11.41,JCT. RTE. 80,7300,95500,92500,0,0,0
8,38,SBD,0,"REDLANDS, JCT. RTE. 10",0,0,0,2100,22600,21500
8,38,SBD,0.071,"REDLANDS, COLTON AVENUE",2100,22600,21500,1350,14300,13600
8,38,SBD,0.571,ORANGE STREET/LUGONIA AVENUE,1350,14300,13600,1400,15200,14500
8,38,SBD,3.071,"REDLANDS, WABASH AVENUE",1650,17600,16800,1350,14700,14000
8,38,SBD,4.07,"MENTONE, CRAFTON AVENUE",1100,12000,11400,1100,12000,11400
8,38,SBD,8.53,BRYANT STREET,1950,13800,11400,940,6700,5500
8,38,SBD,R9.72,SAN BERNARDINO NATIONAL FOREST BOUNDARY,940,6700,5500,940,6700,5500
8,38,SBD,14.99,VALLEY OF THE FALLS DRIVE,940,6700,5500,600,4250,3500
8,38,SBD,25.38,TWO LAKES ROAD (TO JENKS LAKE),460,3250,2700,390,2800,2300
8,38,SBD,30.861,SOUTH FORK SANTA ANA RIVER BRIDGE,360,2550,2100,360,2550,2100
8,38,SBD,48.16,"BIG BEAR CITY, BIG BEAR BOULEVARD",1250,9000,7400,1050,11600,11000
8,38,SBD,49.53,JCT. RTE. 18,1300,14600,13500,630,4000,3700
8,38,SBD,51.9,STANFIELD CUTOFF,850,5400,5000,420,2650,2450
8,38,SBD,R54.047,HOLCOMB VALLEY ROAD,420,2650,2450,350,2300,1400
8,38,SBD,59.396,"BIG BEAR DAM, JCT. RTE. 18",350,2300,1400,0,0,0
12,39,ORA,0,"HUNTINGTON BEACH, JCT. RTE. 1",0,0,0,3500,35000,29200
12,39,ORA,1.63,"HUNTINGTON BEACH, ADAMS AVENUE",3850,38000,32600,4700,49500,42500
12,39,ORA,3.12,"HUNTINGTON BEACH, MAIN ST/ELLIS AVE",6800,72000,61700,6500,75000,65000
12,39,ORA,3.611,"HUNTINGTON BEACH, TALBERT AVENUE",6500,75000,65000,6400,74000,66500
12,39,ORA,4.131,"HUNTINGTON BEACH, SLATER AVENUE",6400,74000,66500,6700,78000,69500
12,39,ORA,4.631,"HUNTINGTON BEACH, WARNER AVENUE",5600,77000,69300,5800,76000,71900
12,39,ORA,5.8,"HUNTINGTON BEACH, JCT. RTE. 405",6400,84000,79500,6700,89000,83500
12,39,ORA,6.63,"WESTMINSTER, BOLSA AVENUE",6700,89000,83500,6200,84000,77500
12,39,ORA,7.634,"WESTMINSTER, WESTMINSTER AVENUE",6200,84000,77500,5800,80000,73500
12,39,ORA,8.478,"WESTMINSTER, JCT. RTE. 22",5900,81000,73500,5800,82000,73500
12,39,ORA,9.171,"STANTON, LAMPSON AVENUE",6100,86000,77500,6200,85000,77500
12,39,ORA,9.671,"STANTON, CHAPMAN AVENUE",5700,79000,71500,5700,79000,71500
12,39,ORA,10.66,"STANTON, KATELLA AVENUE",5100,71000,64400,5100,70000,64400
12,39,ORA,11.181,"STANTON, CERRITOS AVENUE",5200,71000,65100,5200,71000,65100
12,39,ORA,11.681,BALL ROAD,5000,68000,62500,5000,68000,62500
12,39,ORA,12.685,"ANAHEIM, LINCOLN AVENUE",5300,72000,66500,5800,72000,66500
12,39,ORA,14.378,"BUENA PARK, JCT. RTE. 91",5900,71000,66200,5200,62000,57700
12,39,ORA,15.15,"BUENA PARK, MANCHESTER AVENUE",5100,62000,57500,5200,61000,57500
12,39,ORA,15.573,"BUENA PARK, ARTESIA BOULEVARD",5100,61000,57500,5400,64000,60500
12,39,ORA,16.13,STAGE ROAD/CASCADE WAY,6000,71000,66500,5900,73000,66500
12,39,ORA,16.38,"BUENA PARK, LA MIRADA BOULEVARD",5800,72000,65500,4400,54000,48400
12,39,LA,D17.34,ROSECRANS AVE,4050,50000,45000,3900,49000,44000
12,39,ORA,19.168,"LA HABRA, JCT. RTE. 90 EAST",4300,54000,48700,4150,54000,48700
12,39,ORA,19.671,"LA HABRA, LAMBERT ROAD",3550,45500,41500,3000,36000,34500
12,39,ORA,20.719,"LA HABRA, JCT. RTE. 72",2650,33000,31500,3350,40500,39600
12,39,ORA,20.88,"LA HABRA, HACIENDA BOULEVARD",3350,40500,39600,3150,39000,37800
12,39,ORA,22.6,HARBOR BOULEVARD,2850,32500,31600,0,0,0
7,39,LA,17.813,SAN GABRIEL RIVER BRIDGE,0,0,0,550,2350,1950
7,39,LA,19.73,"MORRIS DAM ROAD, NAVAL ORDNANCE TEST STA",550,2350,1950,500,2150,1800
7,39,LA,25.71,EAST FORK ROAD,440,1900,1600,230,970,820
7,39,LA,32.49,COLD BROOK RANGER STATION,60,260,220,60,260,220
7,39,LA,38.15,CRYSTAL LAKE ROAD,40,180,150,0,0,0
8,40,SBD,0,"BARSTOW, JCT. RTE. 15",0,0,0,2350,20600,18000
8,40,SBD,0.794,"MONTARA AVENUE, EAST BARSTOW",2350,20600,18000,2350,20700,18100
8,40,SBD,R2.348,MAIN STREET (TO NEBO MARINE CORP SUPPLY CTR),2350,20700,18100,2150,18900,16500
8,40,SBD,R4.708,NEBO STREET,2150,18900,16500,2100,18300,16000
8,40,SBD,R7.181,A STREET,2100,18300,16000,1850,16000,14000
8,40,SBD,R12.191,AIRPORT ROAD,1850,16000,14000,1700,14900,13000
8,40,SBD,R18.446,WEST NEWBERRY ROAD,1700,14900,13000,1550,13500,11800
8,40,SBD,R23.334,FORT CADY ROAD,1550,13500,11800,1500,13200,11500
8,40,SBD,R32.496,HECTOR ROAD,1450,13600,11600,1550,13300,11400
8,40,SBD,R49.984,CRUCERO ROAD,1550,13300,11400,1400,12200,10400
8,40,SBD,R78.172,KELBAKER ROAD,1400,12200,10400,1400,12300,10500
8,40,SBD,R99.728,ESSEX ROAD,1400,12300,10500,1400,12300,10500
8,40,SBD,R107.17,GOFFS ROAD,1400,12300,10500,1350,11600,9900
8,40,SBD,R115.199,MOUNTAIN SPRINGS ROAD,1350,11600,9900,1400,12200,10400
8,40,SBD,R119.975,WATER ROAD,1400,12200,10400,1400,12200,10400
8,40,SBD,R132.739,JCT. RTE. 95 NORTH,1400,12200,10400,1550,15100,13600
8,40,SBD,R139.117,PARK ROAD,1550,15100,13600,1250,12400,11200
8,40,SBD,R141.017,RIVER ROAD,1250,12400,11200,1300,12700,11400
8,40,SBD,R142.37,"NEEDLES, J STREET",1300,12700,11400,1550,15400,13900
8,40,SBD,R143.764,JCT. RTE. 95 SOUTH,1550,15400,13900,1050,12500,11200
8,40,SBD,148.198,FIVE MILE ROAD,1050,12500,11200,1100,13000,11600
8,40,SBD,R153.315,PARK MOABI ROAD,1100,13000,11600,1100,13100,11700
8,40,SBD,R154.643,ARIZONA STATE LINE,1100,13100,11700,0,0,0
